timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista,tempo_s,Fase,Classe_Prevista
1774300364203,0.0587816,-1.16953,-0.058653,0.9751420000000001,0.0216445,-0.156046,3.29682,5,1.969,5,5
1774300364216,0.0622114,-1.18183,-0.0884924,0.995599,0.0378233,-0.163226,3.27507,5,1.982,5,5
1774300364230,0.0589035,-1.18773,-0.115062,1.01809,0.0551928,-0.185957,3.28719,5,1.996,5,5
1774300364243,0.049601,-1.19527,-0.14078,1.03508,0.0746837,-0.21373799999999998,3.31336,5,2.009,1,1
1774300364256,0.0426166,-1.20408,-0.166334,1.05181,0.09421170000000001,-0.23816199999999998,3.31931,5,2.022,1,1
1774300364270,0.0420661,-1.21064,-0.192521,1.06029,0.110572,-0.254532,3.28527,5,2.036,1,1
1774300364283,0.0472945,-1.21881,-0.220104,1.0590300000000001,0.12016600000000001,-0.264567,3.28234,5,2.049,1,1
1774300364297,0.0543336,-1.21764,-0.247666,1.0487900000000001,0.121184,-0.270237,3.30892,5,2.063,1,1
1774300364310,0.0578191,-1.22173,-0.276307,1.02687,0.11451900000000001,-0.273546,3.27182,5,2.076,1,1
1774300364323,0.054447,-1.21897,-0.305746,0.994615,0.103874,-0.272448,3.28394,5,2.089,1,1
1774300364337,0.0443252,-1.21275,-0.334773,0.9552800000000001,0.0937695,-0.26453499999999996,3.27249,5,2.103,1,1
1774300364350,0.0319767,-1.20626,-0.363171,0.908894,0.0869468,-0.250827,3.29597,5,2.116,1,1
1774300364364,0.0209477,-1.20769,-0.390733,0.853763,0.0829989,-0.233884,3.27443,5,2.13,1,1
1774300364377,0.0122162,-1.20535,-0.416684,0.790412,0.08118220000000001,-0.21278400000000003,3.27462,5,2.143,1,1
1774300364390,0.000204239,-1.20686,-0.442375,0.716595,0.08307270000000001,-0.185626,3.32632,5,2.156,1,1
1774300364404,-0.0169091,-1.20648,-0.465812,0.631992,0.0907961,-0.14544200000000002,3.28286,5,2.17,1,1
1774300364417,-0.0163404,-1.16345,-0.459182,0.549069,0.10213699999999999,-0.102344,3.30562,5,2.183,1,1
1774300364431,-0.00636896,-1.2875,-0.459013,0.377962,0.089574,-0.061350600000000005,3.28056,5,2.197,1,1
1774300364444,-0.00948568,-1.23121,-0.384102,0.32058000000000003,0.0674906,-0.04642960000000001,3.3191,5,2.21,1,1
1774300364457,0.00536432,-1.17816,-0.33963,0.20679099999999997,0.0618637,-0.0150597,3.27992,5,2.223,1,1
1774300364471,0.000752194,-1.17912,-0.322919,0.0996247,0.04518830000000001,0.016691499999999998,3.3291,5,2.237,1,1
1774300364484,-0.00828132,-1.15851,-0.322848,0.024156499999999997,0.0426964,0.0295043,3.29005,5,2.25,1,1
1774300364498,-0.01645,-1.15012,-0.320634,-0.0173581,0.048193,0.0330689,3.29531,5,2.264,1,1
1774300364511,-0.0213466,-1.1407,-0.313189,-0.0380164,0.0546229,0.0342027,3.28047,5,2.277,1,1
1774300364524,-0.0199006,-1.12206,-0.312272,-0.051726900000000006,0.0544749,0.0365575,3.26903,5,2.29,2,2
1774300364538,-0.0186032,-1.12337,-0.306506,-0.055856199999999995,0.051642,0.036802,3.28171,5,2.304,2,2
1774300364551,-0.0214198,-1.1187,-0.296529,-0.0540419,0.049683000000000005,0.032695300000000004,3.27329,5,2.317,2,2
