timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1777578529651,0.026,0.458,-1.023,0.560,0.083,-0.318,111.256,7.768,1.121,0.649,1,1,3.263
1777578529665,-0.158,0.919,-0.533,0.217,-0.108,-0.241,111.531,7.789,1.074,0.342,1,1,3.256
1777578529678,-0.191,1.124,-0.421,0.146,-0.097,-0.186,111.500,7.828,1.215,0.256,1,1,3.936
1777578529692,-0.446,0.822,-0.530,0.134,-0.002,0.096,111.852,8.347,1.075,0.165,1,1,3.278
1777578529705,-0.187,0.879,-0.484,0.081,0.040,0.213,112.069,8.416,1.021,0.231,1,1,3.261
1777578529719,-0.093,0.935,-0.488,0.101,0.053,0.216,112.239,8.310,1.059,0.244,1,1,3.280
1777578529732,-0.069,0.936,-0.517,0.115,0.062,0.164,112.448,8.166,1.072,0.209,1,1,3.264
1777578529745,-0.011,0.940,-0.520,0.106,0.052,0.119,112.650,7.930,1.075,0.168,1,1,3.908
1777578529760,0.035,0.921,-0.511,0.091,0.011,0.040,112.849,7.624,1.054,0.100,1,1,3.275
1777578529773,-0.038,0.884,-0.510,0.071,-0.022,-0.004,113.070,7.453,1.021,0.074,1,1,3.261
1777578529786,-0.036,0.901,-0.502,0.058,-0.055,-0.036,113.258,7.283,1.032,0.088,1,1,3.272
1777578529800,-0.025,0.909,-0.498,0.047,-0.085,-0.081,113.428,7.099,1.037,0.127,1,1,3.305
1777578529814,-0.075,0.927,-0.502,0.043,-0.105,-0.090,113.585,7.005,1.057,0.145,1,1,3.957
1777578529830,-0.127,0.938,-0.518,0.032,-0.078,-0.062,113.751,6.997,1.079,0.105,1,1,3.518
1777578529843,-0.153,0.937,-0.502,0.020,-0.040,-0.020,113.889,7.035,1.074,0.049,1,1,3.247
1777578529857,-0.153,0.945,-0.506,0.012,0.003,0.023,114.022,7.069,1.082,0.026,1,1,3.276
1777578529870,-0.132,0.943,-0.508,0.009,0.034,0.059,114.156,7.067,1.079,0.069,1,1,3.253
1777578529883,-0.112,0.928,-0.498,0.008,0.051,0.076,114.282,7.037,1.059,0.092,1,1,3.865
1777578529898,-0.084,0.937,-0.501,0.016,0.051,0.079,114.403,6.959,1.066,0.095,1,1,3.257
1777578529911,-0.054,0.922,-0.502,0.016,0.043,0.062,114.533,6.833,1.051,0.077,1,1,3.248
1777578529924,-0.063,0.912,-0.509,0.018,0.032,0.044,114.677,6.728,1.046,0.057,1,1,3.266
1777578529938,-0.071,0.911,-0.505,0.017,0.029,0.038,114.811,6.639,1.044,0.050,1,1,3.267
1777578529951,-0.083,0.918,-0.507,0.021,0.028,0.034,114.939,6.574,1.052,0.049,1,1,3.934
