timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,delay_ms,arquivo_id,arquivo_nome,Fase,tem_rotulo_real,tempo_s,d_ax,dd_ax,d_ay,dd_ay,d_az,dd_az,d_gx,dd_gx,d_gy,dd_gy,d_gz,dd_gz,d_roll,dd_roll,d_pitch_k,dd_pitch_k,d_acc_norm,dd_acc_norm,d_gyro_norm,dd_gyro_norm,jerk_acc,jerk_gyro,classe_prevista,classe_prevista_nome,confianca_prevista
1777415143668,0.371,0.529,-0.901,0.481,-0.664,0.748,149.266823304394,-19.585614593836063,1.1087303549556133,1.1098472867921965,3.285,999,log_v5_3_runtime.csv,0,False,0.136,0.0010000000000000009,-0.006000000000000005,0.006000000000000005,0.010000000000000009,-0.013000000000000012,-0.016000000000000014,0.305,-0.10000000000000003,0.08399999999999996,0.18299999999999994,0.15300000000000002,0.41300000000000003,0.11691020666481222,-0.014688553550058714,0.013501488457741573,0.0694429438313513,0.01375409950529538,0.015764170314334303,0.1379908159077351,0.26370757720416105,0.01375409950529538,0.1379908159077351,5,Swing,1.0
1777415143681,0.373,0.531,-0.909,0.183,-0.924,0.58,149.3862304993419,-19.565185430408963,1.1168576453604102,1.1061939251324788,3.249,999,log_v5_3_runtime.csv,0,False,0.149,0.0020000000000000018,0.0010000000000000009,0.0020000000000000018,-0.0040000000000000036,-0.008000000000000007,0.0050000000000000044,-0.298,-0.603,-0.26,-0.344,-0.16800000000000004,-0.32100000000000006,0.11940719494791097,0.0024969882830987444,0.02042916342709944,0.0069276749693578665,0.008127290404796872,-0.005626809100498509,-0.0036533616597176355,-0.14164417756745273,0.008127290404796872,-0.0036533616597176355,5,Swing,1.0
1777415143695,0.369,0.535,-0.904,-0.176,-1.198,0.321,149.38518219632294,-19.508445411115087,1.1133741509483683,1.2526855152032372,3.249,999,log_v5_3_runtime.csv,0,False,0.163,-0.0040000000000000036,-0.006000000000000005,0.0040000000000000036,0.0020000000000000018,0.0050000000000000044,0.013000000000000012,-0.359,-0.061,-0.2739999999999999,-0.013999999999999901,-0.25899999999999995,-0.09099999999999991,-0.0010483030189618603,-0.12045549796687283,0.05674001929387629,0.03631085586677685,-0.0034834944120418765,-0.011610784816838748,0.1464915900707584,0.15014495173047604,-0.0034834944120418765,0.1464915900707584,5,Swing,1.0
1777415143708,0.361,0.531,-0.892,-0.229,-0.885,0.656,149.3446021316925,-19.41843450418113,1.0990659670829592,1.1251675430796961,3.264,999,log_v5_3_runtime.csv,0,False,0.176,-0.008000000000000007,-0.0040000000000000036,-0.0040000000000000036,-0.008000000000000007,0.01200000000000001,0.007000000000000006,-0.05300000000000002,0.30599999999999994,0.31299999999999994,0.5869999999999999,0.335,0.594,-0.040580064630432844,-0.039531761611470984,0.09001090693395852,0.033270887640082236,-0.014308183865409108,-0.010824689453367231,-0.1275179721235411,-0.2740095621942995,-0.014308183865409108,-0.1275179721235411,5,Swing,1.0
1777415143721,0.366,0.524,-0.891,-0.008,-1.099,0.817,149.39741984584754,-19.439956226969723,1.096545940670066,1.369435650185871,3.241,999,log_v5_3_runtime.csv,0,False,0.189,0.0050000000000000044,0.013000000000000012,-0.007000000000000006,-0.0030000000000000027,0.0010000000000000009,-0.01100000000000001,0.221,0.274,-0.21399999999999997,-0.5269999999999999,0.16099999999999992,-0.1740000000000001,0.0528177141550259,0.09339777878545874,-0.0215217227885951,-0.11153262972255362,-0.0025200264128932837,0.011788157452515824,0.24426810710617497,0.37178607922971607,-0.0025200264128932837,0.24426810710617497,5,Swing,1.0
1777415143736,0.363,0.525,-0.89,0.313,-0.481,0.779,149.41545471379567,-19.417360472629436,1.0952141343134685,0.9675593005082428,3.467,999,log_v5_3_runtime.csv,0,False,0.204,-0.0030000000000000027,-0.008000000000000007,0.0010000000000000009,0.008000000000000007,0.0010000000000000009,0.0,0.321,0.1,0.618,0.832,-0.03799999999999992,-0.19899999999999984,0.01803486794813125,-0.034782846206894646,0.022595754340287044,0.04411747712888214,-0.0013318063565974647,0.001188220056295819,-0.4018763496776283,-0.6461444567838033,-0.0013318063565974647,-0.4018763496776283,5,Swing,1.0
1777415143749,0.364,0.534,-0.892,0.191,-0.916,0.519,149.3283245982245,-19.38470525678142,1.1015062414711956,1.0699990654201526,3.244,999,log_v5_3_runtime.csv,0,False,0.217,0.0010000000000000009,0.0040000000000000036,0.009000000000000008,0.008000000000000007,-0.0020000000000000018,-0.0030000000000000027,-0.122,-0.443,-0.43500000000000005,-1.053,-0.26,-0.2220000000000001,-0.08713011557117056,-0.10516498351930181,0.032655215848016894,0.01005946150772985,0.0062921071577271,0.007623913514324565,0.10243976491190976,0.5043161145895381,0.0062921071577271,0.10243976491190976,5,Swing,1.0
1777415143763,0.373,0.534,-0.902,0.305,-0.985,0.519,149.3405873429801,-19.439547855425136,1.1126046018240263,1.1543877164973646,3.263,999,log_v5_3_runtime.csv,0,False,0.231,0.009000000000000008,0.008000000000000007,0.0,-0.009000000000000008,-0.010000000000000009,-0.008000000000000007,0.11399999999999999,0.236,-0.06899999999999995,0.3660000000000001,0.0,0.26,0.012262744755588528,0.09939286032675909,-0.054842598643716656,-0.08749781449173355,0.011098360352830738,0.004806253195103638,0.08438865107721205,-0.018051113834697707,0.011098360352830738,0.08438865107721205,5,Swing,1.0
1777415143776,0.371,0.533,-0.904,0.084,-0.74,0.435,149.37725778103575,-19.447713640480064,1.1130795119846562,0.8624853621946287,3.255,999,log_v5_3_runtime.csv,0,False,0.244,-0.0020000000000000018,-0.01100000000000001,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,0.008000000000000007,-0.22099999999999997,-0.33499999999999996,0.245,0.31399999999999995,-0.08400000000000002,-0.08400000000000002,0.0366704380556655,0.02440769330007697,-0.00816578505492771,0.046676813588788946,0.0004749101606298378,-0.0106234501922009,-0.2919023543027359,-0.376291005379948,0.0004749101606298378,-0.2919023543027359,5,Swing,1.0
1777415143789,0.367,0.529,-0.893,-0.229,-1.038,0.565,149.37208930324448,-19.454565443257522,1.1008991779450106,1.2037898487692942,3.26,999,log_v5_3_runtime.csv,0,False,0.257,-0.0040000000000000036,-0.0020000000000000018,-0.0040000000000000036,-0.0030000000000000027,0.01100000000000001,0.013000000000000012,-0.313,-0.09200000000000003,-0.29800000000000004,-0.543,0.12999999999999995,0.21399999999999997,-0.005168477791272608,-0.04183891584693811,-0.006851802777458005,0.0013139822774697052,-0.01218033403964558,-0.012655244200275417,0.3413044865746655,0.6332068408774014,-0.01218033403964558,0.3413044865746655,5,Swing,1.0
1777415143803,0.363,0.518,-0.888,0.038,-0.817,0.763,149.47244558785766,-19.452809462923263,1.0902463024472957,1.118526709560393,3.254,999,log_v5_3_runtime.csv,0,False,0.271,-0.0040000000000000036,0.0,-0.01100000000000001,-0.007000000000000006,0.0050000000000000044,-0.006000000000000005,0.267,0.5800000000000001,0.22100000000000009,0.5190000000000001,0.19800000000000006,0.06800000000000012,0.10035628461318424,0.10552476240445685,0.0017559803342592772,0.008607783111717282,-0.010652875497714875,0.001527458541930704,-0.08526313920890116,-0.42656762578356666,-0.010652875497714875,-0.08526313920890116,5,Swing,1.0
1777415143816,0.366,0.524,-0.887,-0.023,-0.595,0.542,149.46024982571004,-19.481324861058187,1.0932982209808997,0.8051819670111844,3.246,999,log_v5_3_runtime.csv,0,False,0.284,0.0030000000000000027,0.007000000000000006,0.006000000000000005,0.017000000000000015,0.0010000000000000009,-0.0040000000000000036,-0.061,-0.328,0.22199999999999998,0.0009999999999998899,-0.22099999999999997,-0.41900000000000004,-0.012195762147626965,-0.11255204676081121,-0.028515398134924652,-0.03027137846918393,0.003051918533603981,0.013704794031318857,-0.31334474254920863,-0.22808160334030747,0.003051918533603981,-0.31334474254920863,5,Swing,1.0
1777415143830,0.366,0.527,-0.885,0.198,-0.832,0.679,149.39724610347812,-19.50303625554673,1.093119389636832,1.0920022893748895,4.04,999,log_v5_3_runtime.csv,0,False,0.298,0.0,-0.0030000000000000027,0.0030000000000000027,-0.0030000000000000027,0.0020000000000000018,0.0010000000000000009,0.221,0.28200000000000003,-0.237,-0.45899999999999996,0.137,0.358,-0.06300372223191175,-0.05080796008428479,-0.021711394488541202,0.00680400364638345,-0.00017883134406759815,-0.0032307498776715793,0.28682032236370514,0.6001650649129138,-0.00017883134406759815,0.28682032236370514,5,Swing,1.0
1777415143843,0.37,0.54,-0.9,0.244,-0.656,0.687,149.2997189399265,-19.480285118849476,1.1128791488746657,0.9807349285102475,3.258,999,log_v5_3_runtime.csv,0,False,0.311,0.0040000000000000036,0.0040000000000000036,0.013000000000000012,0.010000000000000009,-0.015000000000000013,-0.017000000000000015,0.045999999999999985,-0.17500000000000002,0.17599999999999993,0.4129999999999999,0.008000000000000007,-0.129,-0.09752716355163216,-0.034523441319720405,0.02275113669725215,0.04446253118579335,0.019759759237833574,0.019938590581901172,-0.11126736086464206,-0.3980876832283472,0.019759759237833574,-0.11126736086464206,5,Swing,1.0
