timestamp,ax,ay,az,gx,gy,gz,roll,pitch,delay_ms,classe_prevista
1777327340134,0.112463,1.03366,-0.185296,0.308291,-0.0281088,0.0683347,0,0,3.43443,1
1777327340148,0.114344,1.02709,-0.192582,0.321146,-0.0340211,0.0645788,0,0,3.45883,1
1777327340161,0.11008,1.02316,-0.198473,0.332545,-0.0388567,0.0625321,0,0,3.48691,1
1777327340175,0.1047,1.01309,-0.208033,0.340863,-0.0403895,0.061144,0,0,3.3908,1
1777327340188,0.10629,1.00762,-0.215084,0.346749,-0.0423459,0.0592644,0,0,3.5068,1
1777327340202,0.105039,1.00734,-0.22326,0.352168,-0.0433661,0.0574601,0,0,3.41628,1
1777327340215,0.107049,1.01033,-0.230169,0.358589,-0.0442734,0.0563181,0,0,3.51706,1
1777327340229,0.109138,1.01488,-0.236732,0.366894,-0.0450443,0.0546834,0,0,3.43232,1
1777327340243,0.111548,1.01771,-0.241447,0.377674,-0.0468123,0.052952,0,0,3.50865,1
1777327340256,0.112672,1.02064,-0.248021,0.390877,-0.0486097,0.0515918,0,0,3.5045,1
1777327340270,0.112295,1.0293,-0.255404,0.405382,-0.049878,0.0517294,0,0,3.48791,1
1777327340284,0.113309,1.0422,-0.259127,0.424653,-0.0509596,0.0507075,0,0,3.54324,1
1777327340297,0.113431,1.06121,-0.264202,0.450657,-0.0532223,0.050929,0,0,3.42881,1
1777327340311,0.113381,1.07154,-0.268103,0.482074,-0.0566126,0.0511253,0,0,3.53122,1
1777327340324,0.112458,1.08845,-0.269018,0.521685,-0.0612386,0.0545305,0,0,3.4438,1
1777327340338,0.10867,1.10773,-0.271512,0.569136,-0.066864,0.060044,0,0,3.5548,4
1777327340351,0.106779,1.13165,-0.271031,0.626112,-0.0750042,0.0703137,0,0,3.43802,4
1777327340365,0.1055,1.15989,-0.289257,0.697396,-0.0897657,0.0839895,0,0,3.49744,4
1777327340379,0.0911739,1.1877,-0.29156,0.772458,-0.101387,0.10467,0,0,3.51054,4
1777327340392,0.0780485,1.22779,-0.284997,0.86003,-0.105433,0.131268,0,0,3.39652,4
1777327340406,0.0637421,1.24011,-0.28817,0.952092,-0.10312,0.161294,0,0,3.52328,4
1777327340419,0.0514022,1.26025,-0.294492,1.03899,-0.0966803,0.194539,0,0,3.43417,4
1777327340433,0.050847,1.27362,-0.304814,1.12102,-0.0869797,0.232483,0,0,3.57885,4
1777327340447,0.0507063,1.2839,-0.317022,1.19844,-0.0740124,0.275299,0,0,3.45672,4
1777327340460,0.082687,1.26719,-0.325944,1.27152,-0.0713081,0.338056,0,0,3.53963,4
1777327340474,0.0768849,1.30746,-0.340226,1.3405,-0.0756921,0.404941,0,0,3.49844,4
1777327340488,0.0979343,1.31198,-0.348011,1.40561,-0.0860176,0.491158,0,0,3.49276,4
1777327340501,0.112599,1.34651,-0.350127,1.46707,-0.110827,0.595211,0,0,3.51639,4
1777327340515,0.128304,1.33529,-0.33702,1.52508,-0.146723,0.694043,0,0,3.44035,4
1777327340528,0.152098,1.30966,-0.3145,1.57984,-0.202952,0.785628,0,0,3.52985,4
1777327340542,0.21753,1.15227,-0.284274,1.60023,-0.296379,0.85208,0,0,3.43632,4
1777327340556,0.206889,0.994922,-0.286213,1.50858,-0.397438,0.866342,0,0,3.57861,4
1777327340569,0.176194,0.89432,-0.279389,1.35508,-0.474852,0.839331,0,0,3.45317,4
1777327340583,0.137607,0.827311,-0.269853,1.15933,-0.52946,0.779919,0,0,3.4565,4
1777327340596,0.101555,0.776605,-0.251018,0.953992,-0.558316,0.698217,0,0,3.47183,4
1777327340610,0.0706744,0.747724,-0.225175,0.760172,-0.571573,0.615009,0,0,3.38857,4
1777327340623,0.0437993,0.731213,-0.197343,0.577224,-0.575368,0.547225,0,0,3.50387,4
1777327340637,0.0298802,0.734581,-0.169334,0.404538,-0.574399,0.504699,0,0,3.44013,4
1777327340651,0.0292039,0.755234,-0.146141,0.241539,-0.573232,0.491406,0,0,3.53882,4
1777327340664,0.031496,0.76906,-0.129782,0.0876819,-0.574982,0.492046,0,0,3.49133,4
1777327340678,0.0267029,0.770182,-0.119736,-0.0575444,-0.576145,0.489927,0,0,3.51789,4
