time,ax,ay,az,gx,gy,gz
1746729747.5163596,-0.35,-9.84,-9.43,0.03,0.01,-0.03
1746729747.5246305,-0.24,-9.79,-9.45,0.04,0.01,-0.03
1746729747.5410335,-0.31,-9.86,-9.43,0.04,0.01,-0.03
1746729747.549382,-0.32,-9.82,-9.45,0.04,0.01,-0.03
1746729747.5575922,-0.38,-9.82,-9.42,0.04,0.01,-0.04
1746729747.5661888,-0.34,-9.77,-9.45,0.04,0.01,-0.04
1746729747.5741673,-0.27,-9.8,-9.5,0.04,0.01,-0.04
1746729747.5988185,-0.35,-9.83,-9.42,0.04,0.01,-0.04
1746729747.607099,-0.27,-9.84,-9.41,0.05,0.01,-0.04
1746729747.607099,-0.29,-9.89,-9.38,0.04,0.01,-0.04
1746729747.6153605,-0.29,-9.82,-9.35,0.04,0.01,-0.04
1746729747.6318812,-0.35,-9.82,-9.5,0.04,0.01,-0.04
1746729747.6401727,-0.32,-9.79,-9.46,0.04,0.01,-0.04
1746729747.6485996,-0.3,-9.79,-9.41,0.04,0.01,-0.04
1746729747.6571846,-0.3,-9.81,-9.45,0.04,0.01,-0.04
1746729747.6649892,-0.28,-9.9,-9.39,0.04,0.01,-0.04
1746729747.6815555,-0.32,-9.81,-9.46,0.04,0.01,-0.04
1746729747.6979618,-0.32,-9.8,-9.39,0.04,0.01,-0.04
1746729747.7062836,-0.27,-9.84,-9.35,0.04,0.01,-0.04
1746729747.7062836,-0.28,-9.81,-9.37,0.04,0.01,-0.03
1746729747.7208433,-0.26,-9.78,-9.35,0.04,0.01,-0.03
1746729747.7315168,-0.27,-9.88,-9.33,0.04,0.02,-0.03
1746729747.741055,-0.31,-9.79,-9.43,0.05,0.01,-0.03
1746729747.7492168,-0.35,-9.8,-9.46,0.04,0.01,-0.03
1746729747.7549825,-0.79,-10.07,-9.46,0.15,-0.07,0.03
1746729747.7714295,-0.59,-10.09,-9.33,0.08,0.03,0.0
1746729747.779638,-0.31,-9.92,-9.6,-0.01,0.03,-0.04
1746729747.8207188,-0.23,-9.84,-9.37,0.01,0.04,-0.05
1746729747.8207188,-0.24,-9.71,-9.54,0.02,0.01,-0.04
1746729747.8207188,-0.41,-9.69,-9.45,0.03,-0.01,-0.02
1746729747.8207188,-0.3,-9.89,-9.36,0.04,-0.01,-0.01
1746729747.828723,-0.34,-9.95,-9.25,0.03,0.01,-0.03
1746729747.8369896,-0.3,-9.83,-9.4,0.02,0.02,-0.04
1746729747.8451128,-0.32,-9.76,-9.46,0.03,0.01,-0.03
1746729747.8612227,-0.32,-9.75,-9.4,0.04,-0.01,-0.02
1746729747.8698483,-0.26,-9.85,-9.38,0.03,0.0,-0.03
1746729747.8781002,-0.28,-9.85,-9.4,0.02,0.02,-0.03
1746729747.90284,-0.31,-9.85,-9.47,0.02,0.01,-0.03
1746729747.90284,-0.32,-9.76,-9.42,0.03,0.0,-0.03
1746729747.9108827,-0.33,-9.85,-9.42,0.03,0.0,-0.02
1746729747.9193187,-0.22,-9.89,-9.3,0.03,0.0,-0.02
1746729747.927449,-0.28,-9.82,-9.39,0.02,0.01,-0.02
1746729747.9353192,-0.34,-9.81,-9.58,0.02,0.01,-0.02
1746729747.951586,-0.25,-9.79,-9.52,0.03,-0.01,-0.02
1746729747.9595451,-0.37,-9.87,-9.39,0.03,-0.0,-0.02
1746729747.9675848,-0.24,-9.9,-9.41,0.03,0.0,-0.02
1746729747.9759092,-0.29,-9.76,-9.41,0.02,0.01,-0.02
1746729748.0176377,-0.27,-9.83,-9.39,0.03,0.0,-0.02
1746729748.0176377,-0.29,-9.82,-9.38,0.03,-0.0,-0.02
1746729748.0176377,-0.28,-9.8,-9.34,0.03,0.0,-0.02
1746729748.0176377,-0.29,-9.85,-9.33,0.03,0.0,-0.02
1746729748.0260208,-0.34,-9.83,-9.29,0.03,0.01,-0.02
1746729748.0422807,-0.3,-9.8,-9.43,0.03,0.0,-0.02
1746729748.0506198,-0.31,-9.8,-9.45,0.03,0.0,-0.02
1746729748.0590546,-0.37,-9.82,-9.39,0.03,0.0,-0.02
1746729748.0714383,-0.32,-9.83,-9.45,0.03,0.01,-0.03
1746729748.081736,-0.27,-9.82,-9.56,0.03,0.0,-0.02
1746729748.0996897,-0.24,-9.79,-9.48,0.03,0.0,-0.02
1746729748.0996897,-0.34,-9.84,-9.39,0.03,0.01,-0.03
1746729748.106929,-0.3,-9.83,-9.37,0.03,0.01,-0.02
1746729748.1152575,-0.35,-9.76,-9.43,0.03,0.01,-0.02
1746729748.1315997,-0.32,-9.86,-9.38,0.03,0.0,-0.02
1746729748.1398423,-0.26,-9.81,-9.37,0.03,0.0,-0.02
1746729748.1483512,-0.26,-9.86,-9.42,0.03,0.0,-0.02
1746729748.1566699,-0.32,-9.85,-9.37,0.03,0.0,-0.02
1746729748.1650176,-0.31,-9.79,-9.37,0.03,0.0,-0.03
1746729748.1815593,-0.3,-9.83,-9.39,0.04,0.0,-0.02
1746729748.2065864,-0.26,-9.82,-9.34,0.04,0.01,-0.02
1746729748.2147937,-0.26,-9.89,-9.44,0.03,0.01,-0.03
1746729748.2147937,-0.34,-9.79,-9.44,0.03,0.0,-0.02
1746729748.2147937,-0.26,-9.79,-9.4,0.04,-0.01,-0.02
1746729748.2311223,-0.29,-9.9,-9.36,0.04,0.01,-0.02
1746729748.239329,-0.25,-9.88,-9.31,0.04,0.02,-0.02
1746729748.2475429,-0.26,-9.85,-9.35,0.03,0.01,-0.02
1746729748.255959,-0.33,-9.79,-9.3,0.03,0.0,-0.02
1746729748.2644708,-0.31,-9.83,-9.42,0.03,-0.0,-0.02
1746729748.280841,-0.28,-9.82,-9.34,0.04,-0.0,-0.01
1746729748.3057258,-0.28,-9.88,-9.31,0.03,-0.0,-0.02
1746729748.3057258,-0.32,-9.82,-9.44,0.03,0.0,-0.02
1746729748.3057258,-0.27,-9.87,-9.42,0.03,-0.0,-0.02
1746729748.321731,-0.32,-9.78,-9.41,0.03,-0.0,-0.01
1746729748.3297296,-0.3,-9.86,-9.41,0.04,-0.0,-0.01
1746729748.33773,-0.33,-9.84,-9.35,0.03,-0.0,-0.02
1746729748.3458679,-0.38,-9.84,-9.32,0.03,0.0,-0.02
1746729748.3617337,-0.33,-9.83,-9.41,0.03,0.0,-0.01
1746729748.3700645,-0.32,-9.87,-9.35,0.03,0.0,-0.02
1746729748.3787174,-0.33,-9.83,-9.38,0.03,0.0,-0.02
1746729748.411459,-0.34,-9.82,-9.37,0.03,0.0,-0.02
1746729748.4225495,-0.27,-9.81,-9.35,0.03,0.0,-0.02
1746729748.4225495,-0.38,-9.77,-9.36,0.03,0.0,-0.02
1746729748.4225495,-0.3,-9.84,-9.39,0.03,-0.0,-0.02
1746729748.4279182,-0.36,-9.78,-9.32,0.03,0.0,-0.02
1746729748.4362483,-0.32,-9.8,-9.31,0.03,-0.0,-0.02
1746729748.444604,-0.32,-9.83,-9.37,0.03,0.0,-0.02
1746729748.460853,-0.33,-9.85,-9.34,0.04,0.0,-0.02
1746729748.4692795,-0.33,-9.8,-9.35,0.03,-0.0,-0.02
1746729748.4775455,-0.29,-9.9,-9.37,0.03,-0.0,-0.02
1746729748.501854,-0.34,-9.82,-9.39,0.03,-0.0,-0.02
1746729748.501854,-0.28,-9.84,-9.36,0.03,0.0,-0.01
1746729748.5098524,-0.28,-9.79,-9.36,0.03,-0.0,-0.02
1746729748.517968,-0.31,-9.75,-9.46,0.03,0.0,-0.01
1746729748.5262623,-0.38,-9.82,-9.37,0.03,0.0,-0.01
1746729748.5346851,-0.32,-9.82,-9.39,0.02,0.0,-0.02
1746729748.5516062,-0.28,-9.8,-9.4,0.02,0.0,-0.02
1746729748.5599754,-0.29,-9.8,-9.34,0.02,0.01,-0.02
1746729748.5686166,-0.36,-9.85,-9.29,0.02,0.01,-0.02
1746729748.5938056,-0.31,-9.78,-9.45,-0.01,0.03,-0.03
1746729748.635075,-0.28,-9.8,-9.46,-0.01,0.03,-0.04
1746729748.635075,-0.3,-9.77,-9.37,0.01,0.02,-0.03
1746729748.6434174,-0.34,-9.86,-9.32,0.02,0.0,-0.02
1746729748.6434174,-0.35,-9.8,-9.42,0.01,0.01,-0.03
1746729748.6434174,-0.34,-9.8,-9.42,0.01,0.01,-0.02
1746729748.6434174,-0.3,-9.75,-9.39,0.01,0.01,-0.02
1746729748.6515267,-0.33,-9.84,-9.47,0.01,0.01,-0.02
1746729748.659864,-0.37,-9.85,-9.46,0.01,0.01,-0.03
1746729748.6682217,-0.35,-9.79,-9.41,0.02,0.01,-0.03
1746729748.6765964,-0.26,-9.8,-9.42,0.02,0.01,-0.03
1746729748.7013133,-0.33,-9.72,-9.38,0.02,0.01,-0.02
1746729748.7013133,-0.32,-9.81,-9.42,0.02,0.0,-0.02
1746729748.709682,-0.28,-9.84,-9.45,0.02,0.01,-0.02
1746729748.7180626,-0.34,-9.82,-9.46,0.02,0.01,-0.03
1746729748.7265346,-0.32,-9.81,-9.37,0.02,0.01,-0.03
1746729748.7348938,-0.3,-9.83,-9.37,0.02,0.01,-0.03
1746729748.7514572,-0.31,-9.76,-9.51,0.03,0.01,-0.02
1746729748.7599862,-0.31,-9.83,-9.48,0.03,0.0,-0.02
1746729748.768989,-0.37,-9.79,-9.36,0.03,0.01,-0.02
1746729748.784897,-0.34,-9.78,-9.42,0.03,0.01,-0.02
1746729748.825918,-0.32,-9.78,-9.58,0.03,0.0,-0.02
1746729748.825918,-0.35,-9.83,-9.41,0.03,-0.0,-0.02
1746729748.825918,-0.4,-9.86,-9.37,0.03,0.01,-0.02
1746729748.825918,-0.32,-9.9,-9.43,0.03,0.01,-0.02
1746729748.834231,-0.32,-9.83,-9.37,0.03,0.0,-0.02
1746729748.8700006,-0.33,-9.81,-9.42,0.04,0.0,-0.03
1746729748.8700006,-0.3,-9.78,-9.55,0.04,0.01,-0.02
1746729748.8700006,-0.34,-9.82,-9.47,0.04,0.01,-0.03
1746729748.8732793,-0.28,-9.85,-9.38,0.04,0.01,-0.02
1746729748.881354,-0.33,-9.81,-9.48,0.04,0.01,-0.02
1746729748.8975995,-0.34,-9.83,-9.47,0.05,0.0,-0.02
1746729748.8975995,-0.28,-9.76,-9.35,0.05,-0.0,-0.01
1746729748.9056075,-0.31,-9.81,-9.43,0.05,0.0,-0.02
1746729748.9139853,-0.38,-9.8,-9.37,0.04,0.0,-0.02
1746729748.9302971,-0.39,-9.83,-9.38,0.04,0.0,-0.02
1746729748.9387748,-0.33,-9.76,-9.41,0.04,0.0,-0.02
1746729748.9472268,-0.38,-9.79,-9.4,0.05,0.0,-0.02
1746729748.9557295,-0.33,-9.79,-9.42,0.04,0.0,-0.02
1746729748.9641078,-0.33,-9.84,-9.38,0.04,0.0,-0.02
1746729748.9806995,-0.3,-9.8,-9.4,0.04,0.0,-0.02
1746729749.0264626,-0.35,-9.79,-9.4,0.04,-0.0,-0.02
1746729749.028548,-0.34,-9.84,-9.44,0.04,0.01,-0.02
1746729749.0308278,-0.35,-9.87,-9.51,0.04,0.01,-0.02
1746729749.0318575,-0.25,-9.85,-9.36,0.04,0.0,-0.02
1746729749.0339408,-0.28,-9.84,-9.34,0.04,0.0,-0.02
1746729749.041482,-0.35,-9.8,-9.32,0.03,0.0,-0.02
1746729749.0516887,-0.31,-9.84,-9.44,0.04,0.02,-0.03
1746729749.0549946,-0.32,-9.84,-9.39,0.03,0.01,-0.02
1746729749.0701885,-0.35,-9.74,-9.33,0.03,-0.0,-0.02
1746729749.0792255,-0.37,-9.83,-9.38,0.03,0.01,-0.03
1746729749.1029565,-0.34,-9.82,-9.37,0.03,0.01,-0.03
1746729749.1029565,-0.35,-9.86,-9.36,0.03,0.01,-0.03
1746729749.1109593,-0.36,-9.86,-9.35,0.03,0.01,-0.03
1746729749.119256,-0.35,-9.84,-9.35,0.04,0.0,-0.03
1746729749.1275718,-0.34,-9.78,-9.35,0.03,0.01,-0.03
1746729749.1358693,-0.37,-9.77,-9.31,0.03,0.01,-0.03
1746729749.1441445,-0.32,-9.78,-9.38,0.03,0.01,-0.03
1746729749.1604707,-0.4,-9.79,-9.37,0.03,0.01,-0.03
1746729749.1688454,-0.32,-9.83,-9.45,0.03,0.01,-0.03
1746729749.1772754,-0.36,-9.83,-9.43,0.03,0.01,-0.02
1746729749.2018578,-0.29,-9.84,-9.37,0.03,0.0,-0.02
1746729749.2018578,-0.27,-9.84,-9.33,0.03,0.01,-0.03
1746729749.2101183,-0.3,-9.79,-9.35,0.03,0.01,-0.03
1746729749.2185106,-0.3,-9.84,-9.38,0.03,0.01,-0.03
1746729749.2267973,-0.39,-9.78,-9.38,0.03,0.01,-0.03
1746729749.23516,-0.36,-9.83,-9.32,0.03,0.01,-0.03
1746729749.2515285,-0.31,-9.84,-9.34,0.03,0.0,-0.02
1746729749.2598157,-0.32,-9.8,-9.38,0.03,0.0,-0.02
1746729749.2683935,-0.34,-9.82,-9.47,0.03,0.0,-0.02
1746729749.2769578,-0.3,-9.84,-9.34,0.03,0.01,-0.02
1746729749.3185306,-0.32,-9.78,-9.38,0.03,0.01,-0.02
1746729749.3185306,-0.31,-9.76,-9.46,0.03,0.01,-0.03
1746729749.3185306,-0.31,-9.82,-9.37,0.03,0.01,-0.03
1746729749.3185306,-0.27,-9.83,-9.35,0.03,0.01,-0.02
1746729749.3269775,-0.3,-9.8,-9.33,0.03,0.0,-0.02
1746729749.3352742,-0.34,-9.87,-9.42,0.03,0.01,-0.02
1746729749.351698,-0.3,-9.86,-9.4,0.03,0.0,-0.02
1746729749.3613656,-0.39,-9.77,-9.32,0.03,0.0,-0.02
1746729749.3706944,-0.29,-9.81,-9.36,0.03,0.0,-0.03
1746729749.3812337,-0.34,-9.86,-9.4,0.03,0.01,-0.03
1746729749.4012847,-0.33,-9.79,-9.52,0.03,0.01,-0.02
1746729749.4012847,-0.34,-9.83,-9.44,0.03,0.0,-0.03
1746729749.409643,-0.32,-9.83,-9.28,0.03,0.0,-0.02
1746729749.4179876,-0.32,-9.81,-9.37,0.03,0.0,-0.02
1746729749.426039,-0.32,-9.84,-9.32,0.03,0.0,-0.02
1746729749.4341245,-0.33,-9.84,-9.44,0.03,0.01,-0.02
1746729749.4502463,-0.31,-9.81,-9.47,0.03,0.0,-0.02
1746729749.4585805,-0.32,-9.84,-9.38,0.03,0.01,-0.02
1746729749.4670024,-0.3,-9.79,-9.4,0.03,0.01,-0.02
1746729749.475511,-0.33,-9.82,-9.47,0.03,0.0,-0.02
1746729749.5087688,-0.35,-9.84,-9.42,0.03,0.0,-0.02
1746729749.5087688,-0.34,-9.82,-9.42,0.03,0.01,-0.02
1746729749.5087688,-0.39,-9.83,-9.34,0.03,0.0,-0.02
1746729749.5169957,-0.28,-9.78,-9.44,0.03,0.0,-0.02
1746729749.5254931,-0.31,-9.79,-9.44,0.03,0.01,-0.03
1746729749.5416117,-0.35,-9.78,-9.44,0.03,0.01,-0.03
1746729749.5517514,-0.31,-9.8,-9.38,0.03,0.0,-0.03
1746729749.5614061,-0.3,-9.82,-9.28,0.03,0.0,-0.02
1746729749.5711763,-0.33,-9.84,-9.33,0.03,0.0,-0.02
1746729749.580973,-0.36,-9.86,-9.42,0.03,0.0,-0.02
1746729749.6160753,-0.32,-9.82,-9.36,0.03,0.01,-0.02
1746729749.6160753,-0.32,-9.81,-9.41,0.03,0.01,-0.03
1746729749.6160753,-0.32,-9.86,-9.43,0.03,0.01,-0.02
1746729749.624385,-0.35,-9.84,-9.39,0.03,0.01,-0.03
1746729749.624385,-0.27,-9.79,-9.4,0.03,0.01,-0.02
1746729749.6406424,-0.31,-9.8,-9.37,0.03,0.0,-0.02
1746729749.649032,-0.36,-9.84,-9.39,0.03,0.0,-0.02
1746729749.6574345,-0.34,-9.77,-9.39,0.03,0.0,-0.03
1746729749.6657383,-0.34,-9.84,-9.44,0.03,0.0,-0.02
1746729749.6740115,-0.36,-9.78,-9.38,0.03,0.0,-0.03
1746729749.6984723,-0.37,-9.78,-9.33,0.03,0.01,-0.03
1746729749.6984723,-0.33,-9.79,-9.4,0.03,0.01,-0.03
1746729749.7066736,-0.35,-9.83,-9.49,0.03,0.01,-0.02
1746729749.7150364,-0.32,-9.83,-9.51,0.03,0.01,-0.03
1746729749.7315392,-0.32,-9.78,-9.41,0.03,0.0,-0.03
1746729749.7397604,-0.32,-9.81,-9.42,0.03,0.0,-0.02
1746729749.7481418,-0.3,-9.83,-9.44,0.03,0.01,-0.03
1746729749.7564044,-0.29,-9.78,-9.34,0.03,0.01,-0.02
1746729749.7648566,-0.31,-9.82,-9.36,0.03,0.0,-0.02
1746729749.7812595,-0.29,-9.83,-9.44,0.03,0.0,-0.02
1746729749.81452,-0.34,-9.81,-9.36,0.03,0.01,-0.02
1746729749.81452,-0.31,-9.88,-9.39,0.03,0.01,-0.03
1746729749.81452,-0.28,-9.84,-9.34,0.03,0.0,-0.02
1746729749.81452,-0.31,-9.83,-9.32,0.03,0.0,-0.02
1746729749.8310115,-0.32,-9.85,-9.42,0.03,0.01,-0.02
1746729749.8392942,-0.34,-9.87,-9.38,0.03,0.01,-0.02
1746729749.847766,-0.33,-9.81,-9.45,0.03,0.01,-0.02
1746729749.8561254,-0.33,-9.83,-9.4,0.03,0.01,-0.03
1746729749.8644607,-0.31,-9.8,-9.37,0.03,0.01,-0.02
1746729749.8808966,-0.3,-9.84,-9.37,0.03,0.01,-0.02
1746729749.9278717,-0.31,-9.85,-9.35,0.03,0.01,-0.02
1746729749.9300647,-0.28,-9.78,-9.32,0.03,0.01,-0.02
1746729749.9311213,-0.31,-9.78,-9.42,0.03,0.0,-0.02
1746729749.9333467,-0.38,-9.84,-9.38,0.03,0.01,-0.03
1746729749.9344788,-0.32,-9.85,-9.41,0.03,0.01,-0.02
1746729749.941428,-0.36,-9.75,-9.36,0.03,0.0,-0.02
1746729749.9510276,-0.41,-9.73,-9.41,0.03,0.0,-0.02
1746729749.960393,-0.34,-9.81,-9.36,0.03,0.01,-0.02
1746729749.9713287,-0.28,-9.81,-9.39,0.03,0.01,-0.02
1746729749.9796975,-0.28,-9.84,-9.35,0.03,0.01,-0.02
1746729750.0045874,-0.24,-9.81,-9.35,0.03,0.01,-0.02
1746729750.0045874,-0.33,-9.79,-9.32,0.03,0.01,-0.02
1746729750.0045874,-0.35,-9.8,-9.37,0.03,0.0,-0.02
1746729750.0209546,-0.31,-9.8,-9.42,0.03,0.01,-0.02
1746729750.029272,-0.34,-9.81,-9.3,0.03,0.0,-0.02
1746729750.0375206,-0.28,-9.8,-9.33,0.03,0.0,-0.02
1746729750.045956,-0.33,-9.78,-9.48,0.03,0.0,-0.02
1746729750.0547147,-0.34,-9.79,-9.39,0.03,0.0,-0.02
1746729750.0705872,-0.34,-9.83,-9.43,0.03,0.01,-0.02
1746729750.0789514,-0.31,-9.84,-9.46,0.03,0.0,-0.02
1746729750.1037865,-0.34,-9.79,-9.4,0.03,0.0,-0.02
1746729750.1037865,-0.27,-9.8,-9.32,0.03,0.01,-0.03
1746729750.111825,-0.31,-9.82,-9.36,0.03,0.01,-0.02
1746729750.1201148,-0.3,-9.86,-9.36,0.03,0.01,-0.03
1746729750.1285217,-0.27,-9.83,-9.35,0.03,0.0,-0.02
1746729750.1367989,-0.33,-9.84,-9.38,0.03,0.0,-0.03
1746729750.1452372,-0.34,-9.86,-9.36,0.03,0.01,-0.03
1746729750.1614518,-0.34,-9.83,-9.46,0.03,0.0,-0.02
1746729750.1697874,-0.26,-9.87,-9.38,0.03,0.0,-0.02
1746729750.178231,-0.29,-9.85,-9.39,0.03,0.01,-0.02
1746729750.2133515,-0.27,-9.8,-9.45,0.03,0.0,-0.03
1746729750.2384179,-0.31,-9.79,-9.37,0.03,0.01,-0.03
1746729750.2384179,-0.29,-9.83,-9.37,0.03,0.01,-0.03
1746729750.2446845,-0.27,-9.8,-9.36,0.03,0.01,-0.03
1746729750.2446845,-0.23,-9.86,-9.45,0.03,0.01,-0.03
1746729750.2446845,-0.3,-9.8,-9.31,0.03,0.0,-0.02
1746729750.2446845,-0.34,-9.8,-9.29,0.03,0.0,-0.02
1746729750.261027,-0.3,-9.81,-9.38,0.03,0.01,-0.02
1746729750.2693148,-0.34,-9.81,-9.39,0.03,0.0,-0.02
1746729750.2777202,-0.27,-9.84,-9.31,0.03,0.0,-0.02
1746729750.3107755,-0.35,-9.85,-9.39,0.03,0.0,-0.02
1746729750.3107755,-0.34,-9.74,-9.33,0.03,0.01,-0.02
1746729750.3107755,-0.31,-9.76,-9.39,0.03,0.01,-0.03
1746729750.3192687,-0.32,-9.75,-9.36,0.03,0.0,-0.02
1746729750.3277268,-0.3,-9.81,-9.44,0.03,0.0,-0.02
1746729750.3360415,-0.29,-9.79,-9.38,0.03,0.0,-0.02
1746729750.3443859,-0.3,-9.78,-9.36,0.03,0.01,-0.02
1746729750.360704,-0.36,-9.8,-9.36,0.03,0.0,-0.03
1746729750.3690321,-0.36,-9.85,-9.37,0.03,0.0,-0.02
1746729750.3774734,-0.24,-9.84,-9.41,0.03,0.01,-0.02
1746729750.418857,-0.35,-9.85,-9.33,0.03,0.0,-0.02
1746729750.418857,-0.32,-9.85,-9.4,0.03,0.0,-0.02
1746729750.4277508,-0.34,-9.85,-9.32,0.03,0.01,-0.02
1746729750.4277508,-0.3,-9.73,-9.33,0.03,0.0,-0.02
1746729750.4277508,-0.32,-9.81,-9.33,0.03,0.0,-0.02
1746729750.4356303,-0.33,-9.79,-9.42,0.03,0.0,-0.02
1746729750.4444084,-0.3,-9.83,-9.36,0.03,0.01,-0.02
1746729750.4604115,-0.34,-9.87,-9.49,0.03,0.0,-0.02
1746729750.468813,-0.35,-9.83,-9.44,0.03,0.0,-0.02
1746729750.4769146,-0.3,-9.84,-9.33,0.03,0.01,-0.02
1746729750.5179858,-0.33,-9.8,-9.34,0.03,0.01,-0.03
1746729750.5179858,-0.31,-9.82,-9.35,0.03,0.01,-0.03
1746729750.5179858,-0.32,-9.79,-9.4,0.03,0.0,-0.02
1746729750.5261657,-0.3,-9.81,-9.41,0.03,0.0,-0.03
1746729750.5261657,-0.31,-9.83,-9.37,0.03,0.01,-0.03
1746729750.5345457,-0.31,-9.78,-9.46,0.03,0.0,-0.02
1746729750.551647,-0.25,-9.77,-9.43,0.03,0.0,-0.03
1746729750.5615785,-0.31,-9.86,-9.42,0.03,0.0,-0.02
1746729750.5710971,-0.34,-9.8,-9.45,0.03,0.01,-0.02
1746729750.5815227,-0.34,-9.8,-9.36,0.03,0.01,-0.02
1746729750.5994682,-0.29,-9.85,-9.43,0.03,0.01,-0.02
1746729750.6077442,-0.29,-9.81,-9.38,0.03,0.0,-0.02
1746729750.6077442,-0.3,-9.85,-9.25,0.03,0.01,-0.02
1746729750.616174,-0.34,-9.85,-9.38,0.03,0.0,-0.03
1746729750.6245384,-0.39,-9.77,-9.45,0.03,0.01,-0.02
1746729750.640933,-0.28,-9.76,-9.39,0.03,0.0,-0.02
1746729750.6494212,-0.33,-9.83,-9.35,0.03,0.0,-0.02
1746729750.6577942,-0.33,-9.8,-9.39,0.02,0.0,-0.02
1746729750.6663685,-0.28,-9.79,-9.3,0.03,0.01,-0.02
1746729750.6746309,-0.31,-9.84,-9.33,0.03,0.0,-0.02
1746729750.715956,-0.37,-9.85,-9.33,0.03,0.01,-0.03
1746729750.715956,-0.35,-9.8,-9.36,0.03,0.01,-0.02
1746729750.715956,-0.3,-9.85,-9.35,0.03,0.0,-0.02
1746729750.715956,-0.32,-9.79,-9.46,0.03,0.0,-0.02
1746729750.73167,-0.32,-9.82,-9.32,0.03,0.01,-0.02
1746729750.7411802,-0.36,-9.79,-9.31,0.03,0.0,-0.02
1746729750.7516375,-0.33,-9.81,-9.3,0.03,0.01,-0.02
1746729750.7613044,-0.32,-9.82,-9.38,0.02,0.01,-0.03
1746729750.7715929,-0.33,-9.84,-9.47,0.03,0.01,-0.03
1746729750.7812228,-0.33,-9.78,-9.47,0.03,0.01,-0.03
1746729750.814704,-0.3,-9.84,-9.47,0.03,0.01,-0.03
1746729750.814704,-0.28,-9.76,-9.43,0.03,0.0,-0.02
1746729750.814704,-0.34,-9.82,-9.37,0.03,0.0,-0.02
1746729750.8228054,-0.33,-9.8,-9.41,0.03,0.0,-0.02
1746729750.8311675,-0.37,-9.78,-9.41,0.03,0.01,-0.02
1746729750.8396227,-0.33,-9.74,-9.39,0.03,0.01,-0.02
1746729750.8481028,-0.36,-9.79,-9.4,0.03,0.0,-0.02
1746729750.8564143,-0.27,-9.8,-9.39,0.03,0.0,-0.02
1746729750.8647356,-0.33,-9.78,-9.35,0.03,0.0,-0.02
1746729750.8811028,-0.3,-9.84,-9.4,0.03,0.0,-0.02
1746729750.897482,-0.28,-9.84,-9.38,0.03,0.0,-0.02
1746729750.9057732,-0.34,-9.79,-9.38,0.03,0.0,-0.02
1746729750.9057732,-0.32,-9.81,-9.39,0.03,0.0,-0.02
1746729750.9142728,-0.34,-9.79,-9.44,0.03,0.0,-0.02
1746729750.9305544,-0.39,-9.84,-9.34,0.03,0.0,-0.02
1746729750.9390645,-0.39,-9.78,-9.37,0.03,0.0,-0.02
1746729750.9476497,-0.21,-9.79,-9.33,0.03,0.0,-0.02
1746729750.9561749,-0.31,-9.83,-9.35,0.03,0.0,-0.02
1746729750.964614,-0.24,-9.82,-9.36,0.03,0.0,-0.02
1746729750.981051,-0.32,-9.84,-9.34,0.03,0.0,-0.02
1746729751.0389569,-0.28,-9.84,-9.32,0.03,0.01,-0.03
1746729751.0461614,-0.34,-9.79,-9.48,0.03,0.0,-0.02
1746729751.0473094,-0.33,-9.87,-9.43,0.03,0.0,-0.02
1746729751.0484505,-0.31,-9.88,-9.36,0.03,0.01,-0.02
1746729751.0505626,-0.33,-9.8,-9.45,0.03,0.0,-0.02
1746729751.0528448,-0.31,-9.84,-9.32,0.03,0.0,-0.02
1746729751.0541399,-0.34,-9.8,-9.39,0.03,0.01,-0.02
1746729751.0611699,-0.33,-9.83,-9.42,0.03,0.01,-0.02
1746729751.0707712,-0.34,-9.83,-9.43,0.03,0.01,-0.03
1746729751.0796146,-0.29,-9.8,-9.27,0.03,0.0,-0.02
1746729751.1034796,-0.36,-9.82,-9.41,0.03,-0.01,-0.02
1746729751.1034796,-0.38,-9.79,-9.41,0.03,-0.0,-0.02
1746729751.1114857,-0.31,-9.83,-9.33,0.03,-0.0,-0.02
1746729751.1198556,-0.36,-9.82,-9.46,0.03,0.0,-0.02
1746729751.1281734,-0.34,-9.78,-9.4,0.03,-0.0,-0.02
1746729751.136508,-0.33,-9.81,-9.34,0.03,0.0,-0.02
1746729751.144879,-0.33,-9.83,-9.34,0.03,0.0,-0.02
1746729751.161223,-0.25,-9.84,-9.36,0.03,0.0,-0.02
1746729751.1695793,-0.34,-9.87,-9.39,0.03,0.0,-0.02
1746729751.1778924,-0.3,-9.83,-9.47,0.03,0.0,-0.02
1746729751.2027388,-0.39,-9.85,-9.34,0.03,0.0,-0.02
1746729751.2027388,-0.34,-9.82,-9.33,0.03,0.0,-0.02
1746729751.210742,-0.3,-9.81,-9.33,0.03,0.01,-0.03
1746729751.219064,-0.3,-9.81,-9.3,0.03,0.01,-0.03
1746729751.22734,-0.35,-9.78,-9.35,0.03,0.01,-0.03
1746729751.2357922,-0.28,-9.84,-9.45,0.03,0.01,-0.02
1746729751.2441335,-0.27,-9.81,-9.34,0.03,0.01,-0.03
1746729751.260404,-0.29,-9.77,-9.38,0.02,0.01,-0.03
1746729751.2689419,-0.31,-9.84,-9.4,0.03,0.01,-0.03
1746729751.2773466,-0.34,-9.85,-9.45,0.03,0.01,-0.03
1746729751.3019426,-0.31,-9.79,-9.41,0.02,0.01,-0.03
1746729751.3019426,-0.33,-9.8,-9.35,0.02,0.0,-0.02
