t,mode,S,prom
25.626,3.0,5.0,-0.11685504522174596
25.636,3.0,5.0,-0.0856718573719263
25.646,3.0,5.0,-0.07334532700479032
25.656,3.0,5.0,-0.06896446831524372
25.666,3.0,5.0,-0.05739916227757931
25.676,3.0,5.0,-0.04228026457130909
25.686,3.0,5.0,-0.02630540132522583
25.696,3.0,5.0,-0.030151982605457307
25.706,3.0,5.0,-0.05195376891642809
25.716,3.0,5.0,-0.07937175761908291
25.726,3.0,5.0,-0.10667955819517376
25.736,3.0,5.0,-0.1290331672877073
25.746,3.0,5.0,-0.1416387978941202
25.756,3.0,5.0,-0.15041003189980984
25.766,3.0,5.0,-0.158260453119874
25.776,3.0,5.0,-0.16966446600854396
25.786,3.0,5.0,-0.18075992465019225
25.796,3.0,5.0,-0.18483486920595169
25.806,3.0,5.0,-0.18153720945119856
25.816,3.0,5.0,-0.17383140474557876
25.826,3.0,5.0,-0.166235788166523
25.836,3.0,5.0,-0.1561533883213997
25.846,3.0,5.0,-0.14623056948184968
25.856,3.0,5.0,-0.13671160489320755
25.866,3.0,5.0,-0.12483600527048112
25.876,3.0,5.0,-0.11025765687227249
25.886,3.0,5.0,-0.09546221792697905
25.896,3.0,5.0,-0.08084692740812897
25.906,3.0,5.0,-0.06913512842729688
25.916,3.0,5.0,-0.06011967742815614
25.926,3.0,5.0,-0.04987144554033875
25.936,3.0,5.0,-0.04210999691858888
25.946,3.0,5.0,-0.03611771622672677
25.956,3.0,5.0,-0.035166836250573395
25.966,3.0,5.0,-0.04161350326612592
25.976,3.0,5.0,-0.050762919057160606
25.986,3.0,5.0,-0.06252866135910154
25.996,3.0,5.0,-0.07618973664939403
26.006,3.0,5.0,-0.09050348252058028
26.016,3.0,5.0,-0.10607778541743756
26.026,3.0,5.0,-0.12288486920297144
26.036,3.0,5.0,-0.14129982702434063
26.046,3.0,5.0,-0.16256519146263598
26.056,3.0,5.0,-0.18520973771810528
26.066,3.0,5.0,-0.20844999104738235
26.076,3.0,5.0,-0.23470572084188465
26.086,3.0,5.0,-0.25834512412548066
26.096,3.0,5.0,-0.2812709674239159
26.106,3.0,5.0,-0.3024460271000862
26.116,3.0,5.0,-0.32323090434074403
26.126,3.0,5.0,-0.34401578158140184
26.136,3.0,5.0,-0.3645699083805084
26.146,3.0,5.0,-0.38135055303573606
26.156,3.0,5.0,-0.3900828033685684
26.166,3.0,5.0,-0.3918648213148117
26.176,3.0,5.0,-0.3906313627958298
26.186,3.0,5.0,-0.3912816226482391
26.196,3.0,5.0,-0.3927581280469895
26.206,3.0,5.0,-0.39004319906234736
26.216,3.0,5.0,-0.3779878616333008
26.226,3.0,5.0,-0.3611323386430741
26.236,3.0,5.0,-0.34289969205856324
26.246,1.0,5.0,-0.321555894613266
26.256,1.0,5.0,-0.296310530602932
26.266,1.0,5.0,-0.2657001055777073
26.276,1.0,5.0,-0.23024595119059085
26.286,1.0,5.0,-0.19290807843208316
26.296,1.0,5.0,-0.15178065672516822
26.306,1.0,5.0,-0.11159925013780594
26.316,1.0,5.0,-0.07606835141777994
26.326,1.0,5.0,-0.04437709376215935
26.336,1.0,5.0,-0.012685836106538772
26.346,1.0,5.0,0.0178675577044487
26.356,1.0,5.0,0.047304616868495936
26.366,1.0,5.0,0.0691421888768673
26.376,1.0,5.0,0.09146971888840198
26.386,1.0,5.0,0.11686989814043044
26.396,1.0,5.0,0.14549183771014212
26.406,1.0,5.0,0.17871923446655277
26.416,1.0,5.0,0.20999365076422688
26.426,1.0,5.0,0.2410234935581684
26.436,1.0,5.0,0.269503840059042
26.446,1.0,5.0,0.2950110793113708
26.456,1.0,5.0,0.3166616335511208
26.466,1.0,5.0,0.3383121877908707
26.476,1.0,5.0,0.3571460396051407
26.486,1.0,5.0,0.37292038798332217
26.496,1.0,5.0,0.3788072645664215
26.506,1.0,5.0,0.37013665139675134
26.516,1.0,5.0,0.3614660382270813
26.526,1.0,5.0,0.34471949338912966
26.536,1.0,5.0,0.32612335979938506
26.546,1.0,5.0,0.3013558886945248
26.556,1.0,5.0,0.2633888194337487
26.566,1.0,5.0,0.22542175017297267
26.577,1.0,5.0,0.18493769597262144
26.587,1.0,5.0,0.13502829056233168
26.597,1.0,5.0,0.08569384496659041
26.607,1.0,5.0,0.04017924349755049
26.617,1.0,5.0,-0.012745855934917926
26.627,1.0,5.0,-0.06411250997334719
26.637,1.0,5.0,-0.11215188074856997
26.647,1.0,5.0,-0.1529007801786065
26.657,1.0,5.0,-0.1823222693055868
26.667,1.0,5.0,-0.21174375843256715
26.677,1.0,5.0,-0.2450930178165436
26.687,1.0,5.0,-0.27384195774793624
26.697,1.0,5.0,-0.29673103243112564
26.707,1.0,5.0,-0.31159632056951525
26.717,1.0,5.0,-0.32003098726272583
26.727,1.0,5.0,-0.32266413867473603
